gas_price,value,gas_limit,data_size,nonce_conflict,nonce_gap,gas_differential,gas_volatility,submission_frequency,arrival_interval,balance_adequacy,recipient_similarity,is_rbf,attack_type
50000000000,2272677559280354300,21000,0,1,0,7000000000,1.162790697647377,2,0.05,1,0,0,2
20000000000,169447100027160370,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,422840327611446400,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,46544649099614657,69987,123,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
13000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
34000000000,93482616154787326,71204,6,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,42665055941722568,128014,34,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,321807387914920600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
19000000000,28675457043891117,93357,54,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,98657206105646392,51199,111,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,34479113938602305,104333,89,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,52795169844274487,117716,83,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,390348270608846800,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,236005037677097660,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,12931335322954607,131578,51,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
22000000000,339736526314043050,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
35000000000,40901996866582800,71869,108,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,120918858062593240,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,157056735809040340,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,312363409174194500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
40000000000,41536667231987456,67541,34,0,0,0,1.0,1,10.0,1,-1,0,0
37000000000,82601571604521237,129105,95,0,1,0,1.0,2,10.0,1,-1,0,0
21000000000,48852883296018182,127496,43,0,1,0,1.0,2,10.0,1,-1,0,0
11000000000,471330063423601840,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,226648871037102740,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
30000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
22000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
27000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
14000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
16000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
15000000000,326844851014318150,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,42510602966051615,111977,70,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,214942408564882110,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,63295593758123991,124470,73,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
27000000000,44643106674265326,123785,12,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,211561655732503960,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,324118421377234000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,153205519613665660,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,304852902583931550,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,105462145641783340,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,33424765253108000,123726,72,0,1,0,1.0,2,10.0,1,-1,0,0
21000000000,3940911797946933,92305,31,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,106215027658464050,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
52000000000,1859579470999058300,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
61000000000,1859579470999058300,21000,0,1,0,9000000000,1.1730769230543638,2,0.05,1,0,0,2
11000000000,178868444568248800,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
40000000000,45074102701898239,76138,19,0,0,0,1.0,1,10.0,1,-1,0,0
36000000000,34695890477993173,114288,116,0,0,0,1.0,1,10.0,1,-1,0,0
35000000000,1889944595178622500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
53000000000,1889944595178622500,21000,0,1,0,18000000000,1.514285714242449,2,1.5,1,0,0,1
22000000000,90800908138517988,88221,8,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,93239720819993488,52686,28,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
20000000000,12392788949097767,128648,11,0,0,0,1.0,1,10.0,1,-1,0,0
29000000000,34790613384270322,87124,86,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,1692455182988598500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,1595416967411792000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
36000000000,1595416967411792000,21000,0,1,0,12000000000,1.4999999999375,2,1.5,1,0,0,1
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
10000000000,0,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
24000000000,5000000000000000000,121000,0,0,15,0,1.0,16,10.0,1,-1,0,3
30000000000,5000000000000000000,121000,0,1,0,6000000000,1.2499999999479168,17,0.05,1,0,0,4
25000000000,206123809582930220,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
30000000000,66170033750325472,121137,77,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
17000000000,22147350280980551,68222,112,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,254949295127021140,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,2,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,3,1.5,1,1,1,0
34000000000,60039781906448542,95205,52,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,117808642664716160,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,482452416945855170,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,300488072261801960,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
30000000000,77069736240194045,130097,89,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,319823511841416900,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,49905436135589357,127312,69,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
20000000000,23427547565614260,141349,33,0,0,0,1.0,1,10.0,1,-1,0,0
28000000000,57434059901727244,73758,117,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,477788329258722700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,229917599856416080,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
36000000000,94443553481360812,94771,52,0,0,0,1.0,1,10.0,1,-1,0,0
11000000000,153872114263070350,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
48000000000,5000000000000000000,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
60000000000,5000000000000000000,121000,0,1,0,12000000000,1.2499999999739584,13,0.05,1,0,0,4
16000000000,145774405374013650,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
12000000000,114333468369744120,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,37370315102922581,98771,79,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,223251491372355920,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
12000000000,1864018296976246000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,1864018296976246000,21000,0,1,0,6000000000,1.499999999875,2,1.5,1,0,0,1
14000000000,463576782368505640,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,205130692607668470,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
55000000000,1954343010304445700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
83000000000,1954343010304445700,21000,0,1,0,28000000000,1.509090909063471,2,1.5,1,0,0,1
19000000000,152873758708101770,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,469579700964371500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
24000000000,1665034421139735000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
42000000000,1665034421139735000,21000,0,1,0,18000000000,1.7499999999270834,2,1.5,1,0,0,1
30000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
13000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
29000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
32000000000,5000000000000000000,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
40000000000,5000000000000000000,121000,0,1,0,8000000000,1.2499999999609377,15,0.05,1,0,0,4
25000000000,11021269652986654,63133,31,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,363570647545240160,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,404582009034859970,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,8823507196508996,94288,17,0,0,0,1.0,1,10.0,1,-1,0,0
27000000000,25201489728012494,75265,58,0,0,0,1.0,2,10.0,1,-1,0,0
23000000000,16596272410518798,143000,85,0,0,0,1.0,1,10.0,1,-1,0,0
36000000000,2222889461474477600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,236398619136870240,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
48000000000,1525152660497157500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
47000000000,1150507802070006100,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
55000000000,1150507802070006100,21000,0,1,0,8000000000,1.1702127659325487,2,0.05,1,0,0,2
22000000000,458299117790749940,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,302702819814054450,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,350111718316987950,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,21962760615781687,59802,71,0,0,0,1.0,1,10.0,1,-1,0,0
29000000000,8686287313962938,122380,105,0,0,0,1.0,1,10.0,1,-1,0,0
48000000000,1601622392080562100,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
55000000000,1601622392080562100,21000,0,1,0,7000000000,1.145833333309462,2,0.05,1,0,0,2
25000000000,31649832824310664,138719,4,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,494431006874234600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,160414618352391400,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,138719130690330870,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
15000000000,40541571769201895,61391,70,0,0,0,1.0,1,10.0,1,-1,0,0
39000000000,44902010901797532,63609,101,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,187666459723266000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,1112773976733627,89563,12,0,0,0,1.0,1,10.0,1,-1,0,0
38000000000,20270201395020816,132947,106,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,202364879281531700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
31000000000,2414286465874510700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
55000000000,2414286465874510700,21000,0,1,0,24000000000,1.7741935483298648,2,1.5,1,0,0,1
16000000000,442959535368185000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
38000000000,68100004062516720,119569,4,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,213396830278532570,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
25000000000,92781417421305717,113040,79,0,0,0,1.0,1,10.0,1,-1,0,0
37000000000,47948976973676053,71909,106,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,167688546966622100,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,322738828823936340,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,11395403074402343,149630,75,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,154672065475411960,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
28000000000,16595247553468583,84328,29,0,0,0,1.0,2,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,234354726991512020,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
39000000000,1020151190914270600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,2264679535459914300,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
37000000000,2264679535459914300,21000,0,1,0,14000000000,1.6086956521039697,2,1.5,1,0,0,1
38000000000,43763476380677527,72302,95,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,95234642165270722,103021,85,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,483757912646620160,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
30000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
16000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
