gas_price,value,gas_limit,data_size,nonce_conflict,nonce_gap,gas_differential,gas_volatility,submission_frequency,arrival_interval,balance_adequacy,recipient_similarity,attack_type
15000000000,0,21000,0,1,0,5000000000,1.6032054211761835,2,1.5690640370258913,1,1,0
10000000000,0,21000,0,0,0,0,0.9144931645978017,1,10.185957032538198,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5019587757372663,1,1.5569601876944812,1,1,0
19000000000,258791861030607800,21000,0,0,0,0,1.0262775019075405,1,10.465237507027545,1,-1,0
17000000000,27403567595153277,88789,12,0,0,0,0.8599813256938279,1,10.095889343766094,1,-1,0
10000000000,0,21000,0,0,0,0,0.965981783751298,1,10.067288126676566,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4463169025984304,2,1.5349400506741775,1,1,0
15000000000,121450293855365040,21000,0,0,0,0,0.9677445920384699,1,10.00111125792677,1,-1,0
13000000000,487105013592881500,21000,0,0,0,0,1.0522316177758855,1,10.094301557205725,1,-1,0
52000000000,1361172626481060900,21000,0,0,0,0,0.9971722592087825,1,10.086155529107211,1,-1,0
60000000000,1361172626481060900,21000,0,1,0,8000000000,1.1781454783205076,1,0.12273543414794279,1,0,2
14000000000,237004850225867540,21000,0,0,0,0,1.0044724059841914,1,10.077155088242472,1,-1,0
15000000000,159021773833013500,21000,0,0,0,0,1.1234056911228583,1,10.185484222582657,1,-1,0
38000000000,33906431869349384,113973,53,0,0,0,1.0498210038621096,3,10.038106999045805,1,-1,0
53000000000,1509126653346610000,21000,0,0,0,0,0.9991215319954321,1,10.07990721755067,1,-1,0
82000000000,1509126653346610000,21000,0,1,0,29000000000,1.5267454971425072,2,1.6139270627388662,1,0,1
10000000000,0,121000,0,0,0,0,0.9651730491418941,1,10.023549315336531,1,-1,0
10000000000,0,121000,0,0,1,0,0.9513393632973041,1,10.258786226017705,1,-1,0
10000000000,0,121000,0,0,2,0,0.9401546598859568,3,10.133606722902229,1,-1,0
10000000000,0,121000,0,0,3,0,1.0491024914986784,4,10.005476816704011,1,-1,0
10000000000,0,121000,0,0,4,0,0.9552497798185854,8,10.200327116813472,1,-1,3
10000000000,0,121000,0,0,5,0,1.032101714694082,6,10.265740668915928,1,-1,3
10000000000,0,121000,0,0,6,0,0.9748237942073111,7,10.157827868390651,1,-1,3
10000000000,0,121000,0,0,7,0,0.9624454138962746,8,10.055551725138656,1,-1,3
10000000000,0,121000,0,0,8,0,0.9834869549708067,8,10.518087211554077,1,-1,3
10000000000,0,121000,0,0,9,0,1.0895956089494194,11,10.013288691395799,1,-1,3
10000000000,0,121000,0,0,10,0,1.151884115835323,12,10.076917727248752,1,-1,3
10000000000,0,121000,0,0,11,0,0.9816752305943754,13,10.018680053735553,1,-1,3
53000000000,5000000000000000000,121000,0,0,12,0,0.9770910506995333,12,10.057865631878139,1,-1,3
66000000000,5000000000000000000,121000,0,1,0,13000000000,1.3047459198213922,16,0.3123125215215326,1,0,4
18000000000,237426186237638610,21000,0,0,0,0,1.0076347688622482,1,10.15811475278946,1,-1,0
40000000000,79831136801168934,136227,50,0,0,0,0.9673346207441679,2,10.152363616543266,1,-1,0
22000000000,2480175612178492400,21000,0,0,0,0,1.0245390972573003,4,10.043672948653512,1,-1,0
25000000000,2480175612178492400,21000,0,1,0,3000000000,1.1799727338454835,1,0.3222202536292535,1,0,2
10000000000,0,121000,0,0,0,0,0.9879991616820856,1,10.045927883504634,1,-1,0
10000000000,0,121000,0,0,1,0,0.9893969035863306,2,10.004079432377804,1,-1,0
10000000000,0,21000,0,0,-1,0,1.0857488666872255,1,10.101556221907442,1,-1,0
22000000000,205958838921111470,21000,0,0,0,0,0.9589574285494242,1,10.045043258409736,1,-1,0
26000000000,10000000000000000,21000,0,0,0,0,0.9729982609235224,1,10.016691078102815,1,-1,0
12000000000,10000000000000000,21000,0,0,1,0,0.9768729945917036,1,10.272812121383813,1,-1,0
22000000000,10000000000000000,21000,0,0,2,0,1.084952732766931,4,10.101401253590211,1,-1,0
13000000000,10000000000000000,21000,0,0,3,0,0.9011662189840958,3,10.28222780743294,1,-1,0
26000000000,10000000000000000,21000,0,0,4,0,1.0411204957388798,7,10.087461793689307,1,-1,3
26000000000,10000000000000000,21000,0,0,5,0,0.9985250645129434,5,10.006599415031936,1,-1,3
15000000000,10000000000000000,21000,0,0,6,0,1.0906745111032448,7,10.00303978832933,1,-1,3
17000000000,10000000000000000,21000,0,0,7,0,1.017781454986343,9,10.230821526271939,1,-1,3
10000000000,0,121000,0,0,0,0,0.8924306340847591,1,10.003949780589378,1,-1,0
10000000000,0,121000,0,0,1,0,1.0805744254716763,2,10.095496866503439,1,-1,0
10000000000,0,121000,0,0,2,0,0.988199531191976,5,10.035378741321733,1,-1,0
10000000000,0,121000,0,0,3,0,0.8979656640885585,2,10.116365698301923,1,-1,0
10000000000,0,121000,0,0,4,0,0.9797287291517757,5,10.033508460003834,1,-1,3
10000000000,0,121000,0,0,5,0,1.001805130287279,6,10.003793260039432,1,-1,3
10000000000,0,121000,0,0,6,0,0.9475424938601269,8,10.13124436067255,1,-1,3
10000000000,0,121000,0,0,7,0,0.9234301967834542,7,10.037237269758105,1,-1,3
10000000000,0,121000,0,0,8,0,1.0148295784669084,7,10.080028466800824,1,-1,3
10000000000,0,121000,0,0,9,0,0.9378090757206967,11,10.148662673878924,1,-1,3
10000000000,0,121000,0,0,10,0,0.9487022927795453,11,10.121342837375474,1,-1,3
10000000000,0,121000,0,0,11,0,1.0678668376279459,12,10.042858702913277,1,-1,3
44000000000,5000000000000000000,121000,0,0,0,0,0.9834722490099895,13,10.137763856772501,1,-1,3
55000000000,5000000000000000000,121000,0,1,0,11000000000,1.1739248554201729,13,0.3099388734421499,1,0,4
25000000000,14935520141079274,57020,71,0,0,0,0.9552208784186342,1,10.09415433945857,1,-1,0
25000000000,283166377237888840,21000,0,0,0,0,1.0193103762886464,1,10.121572850137568,1,-1,0
10000000000,0,121000,0,0,0,0,1.021095984471625,1,10.200923018912269,1,-1,0
10000000000,0,121000,0,0,1,0,1.0332856510994095,4,10.185559817947778,1,-1,0
10000000000,0,121000,0,0,2,0,1.0402138499008453,4,10.04332495364481,1,-1,0
10000000000,0,121000,0,0,3,0,1.0166761592786449,3,10.479157166753483,1,-1,0
10000000000,0,121000,0,0,4,0,1.0304010679873994,6,10.0028981948702,1,-1,3
10000000000,0,121000,0,0,5,0,0.9762192814562092,5,10.432056071179261,1,-1,3
10000000000,0,121000,0,0,6,0,0.9441089984324401,8,10.028235910910688,1,-1,3
10000000000,0,121000,0,0,7,0,1.067898155410925,9,10.058059924720196,1,-1,3
10000000000,0,121000,0,0,8,0,1.044012731901959,8,10.21514853868692,1,-1,3
10000000000,0,121000,0,0,9,0,0.9859282076650462,11,10.02801489690273,1,-1,3
10000000000,0,121000,0,0,10,0,0.9667816839163689,11,10.02546105281419,1,-1,3
10000000000,0,121000,0,0,11,0,1.1143069802569954,13,10.10303241996086,1,-1,3
10000000000,0,121000,0,0,12,0,0.9547758791640092,15,10.12223082954169,1,-1,3
21000000000,5000000000000000000,121000,0,0,13,0,1.0113614862569749,14,10.000749872952808,1,-1,3
26000000000,5000000000000000000,121000,0,1,0,5000000000,1.1966041259005151,14,0.10986450288966061,1,0,4
18000000000,13956239208031063,88198,54,0,0,0,0.9794405038810575,1,10.067159897547667,1,-1,0
17000000000,52844777361368694,111338,61,0,0,0,0.9624884329188739,1,10.031722788239588,1,-1,0
14000000000,494779550265304850,21000,0,0,0,0,0.8917904876276029,1,10.0789899772324,1,-1,0
20000000000,68052790286905224,136792,74,0,0,0,1.01950814419338,1,10.016791890157663,1,-1,0
10000000000,0,21000,0,0,0,0,1.0328393641954816,1,10.03909792395483,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.450153151950257,3,1.624910697722432,1,1,0
15000000000,30430212490710519,59406,50,0,0,0,1.1303149065984335,1,10.206978066157927,1,-1,0
19000000000,21432108130848362,64779,101,0,0,0,1.014165032287375,3,10.089008453779762,1,-1,0
24000000000,76112942984289100,143545,93,0,0,0,1.0083637249920043,1,10.007779349001407,1,-1,0
10000000000,0,21000,0,0,0,0,1.0193475285473828,4,10.113552278609284,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4555269904793997,3,1.7278847286229104,1,1,0
24000000000,10000000000000000,21000,0,0,0,0,0.9511196441712972,1,10.070181270398507,1,-1,0
28000000000,10000000000000000,21000,0,0,1,0,0.9619327284101056,1,10.068061003227331,1,-1,0
24000000000,10000000000000000,21000,0,0,2,0,0.9727455850595674,4,10.475757332974668,1,-1,0
20000000000,10000000000000000,21000,0,0,3,0,1.0280323167769858,4,10.101141984382387,1,-1,0
19000000000,10000000000000000,21000,0,0,4,0,0.981110266002684,6,10.164004610867774,1,-1,3
17000000000,10000000000000000,21000,0,0,5,0,1.0309364713357145,7,10.103985336461083,1,-1,3
20000000000,10000000000000000,21000,0,0,6,0,0.936920422063482,7,10.024963600605918,1,-1,3
17000000000,10000000000000000,21000,0,0,7,0,0.9677851874561166,7,10.033418431350928,1,-1,3
27000000000,10000000000000000,21000,0,0,8,0,0.9643853162070604,7,10.109573371199504,1,-1,3
30000000000,10000000000000000,21000,0,0,9,0,0.8091478306911634,9,10.060893679448387,1,-1,3
53000000000,1696330723626434000,21000,0,0,0,0,0.977101636497024,2,10.0518098322874,1,-1,0
91000000000,1696330723626434000,21000,0,1,0,38000000000,1.6279036316329214,2,1.5022707835779558,1,0,1
35000000000,38884025960440528,149148,57,0,0,0,1.0228558615382088,1,10.215735177548156,1,-1,0
35000000000,37916094232121660,115391,26,0,0,0,1.0366308046792527,1,10.215846561359115,1,-1,0
26000000000,99178017172150829,70028,6,0,0,0,0.9299869749395708,1,10.061798613756876,1,-1,0
21000000000,222025757702566000,21000,0,0,0,0,0.9877277817230962,1,10.120643987379301,1,-1,0
35000000000,72228488469489052,148617,63,0,0,0,0.9360140326602606,1,10.019579514375833,1,-1,0
31000000000,94252672283092850,137927,107,0,0,0,1.0162243337168442,1,10.070079842599583,1,-1,0
10000000000,0,21000,0,0,0,0,0.9656483691700832,1,10.057779490462968,1,-1,0
10000000000,0,21000,0,0,0,0,0.9732976349697529,1,10.106889885026185,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4837404684506952,3,1.5634210384474125,1,1,0
12000000000,495332152065146900,21000,0,0,0,0,1.0142958104421942,2,10.069002063862788,1,-1,0
35000000000,2609592365926055000,21000,0,0,-1,0,1.0027551038197038,2,10.035056856447133,1,-1,0
31000000000,86077783941690758,109177,25,0,0,0,1.0196601066001167,1,10.00496348475338,1,-1,0
11000000000,332540217590959140,21000,0,0,0,0,1.035938469775576,1,10.248922506896106,1,-1,0
13000000000,269763082471588640,21000,0,0,0,0,0.9933444186317589,2,10.001230704546726,1,-1,0
21000000000,208588766182212670,21000,0,0,0,0,0.9482203118755672,2,10.033034524501351,1,-1,0
26000000000,68431944960823957,109443,73,0,0,0,0.9199351364898559,2,10.059350237645411,1,-1,0
33000000000,36944670962349192,147384,66,0,0,0,0.9618582775461266,6,10.03843285977303,1,-1,0
11000000000,380650998449521770,21000,0,0,0,0,1.0112422780922634,2,10.080277873761764,1,-1,0
27000000000,3400310746688351,52426,10,0,0,0,0.9308458078698009,2,10.06191776747375,1,-1,0
18000000000,32731667308716940,142691,94,0,0,0,1.0536892093235122,3,10.029501050777526,1,-1,0
25000000000,85058409943693333,76236,57,0,0,0,0.9474556565542525,2,10.009213736251265,1,-1,0
16000000000,312902682340096700,21000,0,0,0,0,0.9943546447371031,1,10.01479610243437,1,-1,0
10000000000,0,21000,0,0,0,0,1.0738162617084843,2,10.066615491032156,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.4863315950445306,1,1.6870449063679638,1,1,0
13000000000,486177837358975240,21000,0,0,0,0,0.9453956746019073,1,10.01060706476552,1,-1,0
35000000000,57939036155928020,79427,75,0,0,0,0.8744924868976434,1,10.1130742123462,1,-1,0
14000000000,247873144858686720,21000,0,0,0,0,1.020307589841288,1,10.157065549649984,1,-1,0
18000000000,249219004515597800,21000,0,0,0,0,1.0155095367372082,4,10.03240311386625,1,-1,0
23000000000,57019487636611021,109445,49,0,0,0,1.0288043297251677,1,10.110334193438561,1,-1,0
19000000000,49582232087376124,122714,25,0,0,0,1.005654532745404,2,10.116045985665526,1,-1,0
28000000000,57530031923487782,117158,66,0,0,0,0.9731758894792507,1,10.123029190326868,1,-1,0
19000000000,486322555301182850,21000,0,0,0,0,0.9606816158866398,1,10.22146574755429,1,-1,0
10000000000,0,21000,0,0,0,0,1.0020862056969027,2,10.050837207699358,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5742473867164866,2,1.5279302793763192,1,1,0
21000000000,93427743768529000,93264,105,0,0,0,0.8520284478480763,1,10.078492232532174,1,-1,0
27000000000,33269264828440996,80863,113,0,0,0,1.0469345962931378,1,10.006459012058658,1,-1,0
22000000000,56999494143409928,86766,27,0,0,0,0.9854750879118975,2,10.040634689206607,1,-1,0
10000000000,0,21000,0,0,0,0,0.9916374258097543,1,10.214750735770556,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5521429626541308,2,1.5759409982603438,1,1,0
11000000000,225171395111735340,21000,0,0,0,0,0.9914613981369342,1,10.057389909282037,1,-1,0
13000000000,2220752355145850000,21000,0,0,0,0,1.0112895747048363,1,10.030881570369425,1,-1,0
22000000000,2220752355145850000,21000,0,1,0,9000000000,1.5540556111722306,5,1.5288183110892146,1,0,1
35000000000,21853930153458836,70817,46,0,0,0,0.9861289475542838,2,10.026998888592667,1,-1,0
25000000000,397055363410076500,21000,0,0,0,0,1.0253202819955336,1,10.176745913719822,1,-1,0
17000000000,167857192252095670,21000,0,0,0,0,0.9804176917534986,1,10.420106414718369,1,-1,0
12000000000,426931680031020440,21000,0,0,0,0,0.9834181737826327,1,10.07652844904867,1,-1,0
10000000000,0,21000,0,0,0,0,1.0082022986642893,2,10.008320055703951,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.5323324858557883,1,1.6390459205798258,1,1,0
10000000000,0,121000,0,0,0,0,1.0760829743582405,1,10.209601348835893,1,-1,0
10000000000,0,121000,0,0,1,0,1.0219778986966865,3,10.267696107995217,1,-1,0
10000000000,0,121000,0,0,2,0,1.0675757915909274,4,10.099094786330735,1,-1,0
10000000000,0,121000,0,0,3,0,0.9951495618537395,3,10.070700441662067,1,-1,0
10000000000,0,121000,0,0,4,0,0.8815724109317314,5,10.096897265961532,1,-1,3
10000000000,0,121000,0,0,5,0,0.978594756657958,5,10.00130353092987,1,-1,3
10000000000,0,121000,0,0,6,0,0.9594958747262265,6,10.106542863298447,1,-1,3
10000000000,0,121000,0,0,7,0,0.9968475116826345,10,10.123665576518354,1,-1,3
10000000000,0,121000,0,0,8,0,0.9839412076146763,9,10.128024333541541,1,-1,3
10000000000,0,121000,0,0,9,0,1.0131700977599503,8,10.082798635575237,1,-1,3
10000000000,0,121000,0,0,10,0,0.9664831059536482,12,10.12041207196694,1,-1,3
10000000000,0,121000,0,0,11,0,1.0107844471543432,15,10.101841313679314,1,-1,3
10000000000,0,121000,0,0,12,0,1.018485689525526,14,10.012276489686775,1,-1,3
10000000000,0,121000,0,0,13,0,1.001770982619997,12,10.228638472450374,1,-1,3
10000000000,0,121000,0,0,14,0,0.926835341014851,14,10.097478756134313,1,-1,3
19000000000,5000000000000000000,121000,0,0,15,0,1.044688281356747,18,10.130119750743207,1,-1,3
23000000000,5000000000000000000,121000,0,1,0,4000000000,1.248036468529171,16,0.09199000725900551,1,0,4
18000000000,200085928446671530,21000,0,0,0,0,0.990434443874965,2,10.251626749532619,1,-1,0
11000000000,370159434663647540,21000,0,0,0,0,0.9094425951399762,2,10.069839244531805,1,-1,0
25000000000,303426552938670660,21000,0,0,0,0,1.01510094640166,1,10.113633282162962,1,-1,0
10000000000,0,121000,0,0,0,0,0.9736046278932292,1,10.304035440859346,1,-1,0
10000000000,0,121000,0,0,1,0,0.9725232601427459,1,10.247792402435254,1,-1,0
10000000000,0,121000,0,0,2,0,0.9960874020783328,2,10.103507080711196,1,-1,0
10000000000,0,121000,0,0,3,0,1.072765279301334,4,10.018121184259448,1,-1,0
10000000000,0,121000,0,0,4,0,1.0073469235117007,4,10.30071660097761,1,-1,3
10000000000,0,121000,0,0,5,0,0.9944668987409777,8,10.414368380770005,1,-1,3
10000000000,0,121000,0,0,6,0,0.9739257932140231,5,10.0109141761546,1,-1,3
10000000000,0,121000,0,0,7,0,1.0015550226133088,7,10.059837838749408,1,-1,3
10000000000,0,121000,0,0,8,0,0.9999435540196097,9,10.07946386657919,1,-1,3
10000000000,0,121000,0,0,9,0,1.0301514277153814,12,10.009660070669186,1,-1,3
10000000000,0,121000,0,0,10,0,0.973426147104062,9,10.021032598523275,1,-1,3
10000000000,0,121000,0,0,11,0,0.9593972874531381,13,10.077155290948657,1,-1,3
10000000000,0,121000,0,0,12,0,0.9778567406262876,13,10.329925780270926,1,-1,3
18000000000,5000000000000000000,121000,0,0,13,0,0.995647104059744,13,10.002820399561326,1,-1,3
22000000000,5000000000000000000,121000,0,1,0,4000000000,1.220924555407704,16,0.29354661160903867,1,0,4
26000000000,97636584831534853,137473,20,0,0,0,0.9995122060093893,1,10.22887627635504,1,-1,0
16000000000,389599929603019040,21000,0,0,0,0,0.9504525782678421,1,10.194616062672813,1,-1,0
37000000000,39732754698577732,106589,115,0,0,0,0.9957275744533857,1,10.04740934671054,1,-1,0
10000000000,0,21000,0,0,0,0,1.0341814565176004,1,10.067496063726356,1,-1,0
15000000000,0,21000,0,1,0,5000000000,1.595418998914999,2,1.5516834707744747,1,1,0
17000000000,10000000000000000,21000,0,0,0,0,1.0492208734331534,2,10.294858510462575,1,-1,0
25000000000,10000000000000000,21000,0,0,1,0,0.9969611667527217,4,10.073678693242798,1,-1,0
22000000000,10000000000000000,21000,0,0,2,0,0.9920844528808827,2,10.008404770972085,1,-1,0
17000000000,10000000000000000,21000,0,0,3,0,1.062152295490884,7,10.032028769773557,1,-1,0
20000000000,10000000000000000,21000,0,0,4,0,0.9945063582963667,3,10.061995845476828,1,-1,3
14000000000,10000000000000000,21000,0,0,5,0,1.0433559205588456,6,10.306950653593212,1,-1,3
27000000000,10000000000000000,21000,0,0,6,0,0.9985451975379487,8,10.084153371648206,1,-1,3
15000000000,10000000000000000,21000,0,0,7,0,0.8800414825283629,8,10.119096649811517,1,-1,3
13000000000,256281514097035200,21000,0,0,0,0,1.0332009994286042,1,10.009268545946563,1,-1,0
13000000000,170695424536938480,21000,0,0,0,0,1.0483126986944247,1,10.209820891977738,1,-1,0
13000000000,251749968560975870,21000,0,0,0,0,0.983596581457353,1,10.077439676391158,1,-1,0
