gas_price,value,gas_limit,data_size,nonce_conflict,nonce_gap,gas_differential,gas_volatility,submission_frequency,arrival_interval,balance_adequacy,recipient_similarity,is_rbf,attack_type
29000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
19000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
15000000000,24020979448718751,134073,35,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,468956923235555500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
59000000000,5000000000000000000,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
73000000000,5000000000000000000,121000,0,1,0,14000000000,1.2372881355722494,14,0.05,1,0,0,4
27000000000,30696468949113920,122682,95,0,0,0,1.0,1,10.0,1,-1,0,0
12000000000,320083498965291760,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,252481440774773200,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,261825757015801130,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,121853169791465150,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,446158662755226860,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
22000000000,5000000000000000000,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
27000000000,5000000000000000000,121000,0,1,0,5000000000,1.227272727216942,13,0.05,1,0,0,4
17000000000,420709349411861440,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
37000000000,47172606969831665,106634,65,0,0,0,1.0,1,10.0,1,-1,0,0
11000000000,145650069766002200,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,262189167809374600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
35000000000,95674467913242731,133337,106,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,458541053542566600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,367779501308852400,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,439804043648707070,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
40000000000,98367902635902227,90237,69,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
10000000000,0,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
33000000000,5000000000000000000,121000,0,0,15,0,1.0,16,10.0,1,-1,0,3
41000000000,5000000000000000000,121000,0,1,0,8000000000,1.2424242423865932,17,0.05,1,0,0,4
23000000000,480248035875639000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
12000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
27000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
30000000000,16722748299857061,106265,113,0,0,0,1.0,1,10.0,1,-1,0,0
32000000000,30166358360021086,128021,22,0,0,0,1.0,1,10.0,1,-1,0,0
32000000000,1500518350243013300,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
49000000000,1500518350243013300,21000,0,1,0,17000000000,1.5312499999521485,2,1.5,1,0,0,1
14000000000,344476004785455500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,126704964513483800,21000,0,0,-1,0,1.0,1,10.0,1,-1,0,0
43000000000,1949574388947576500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
71000000000,1949574388947576500,21000,0,1,0,28000000000,1.6511627906592752,2,1.5,1,0,0,1
13000000000,366974998368237550,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,73596610829804468,149187,65,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,322705866448976800,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
34000000000,29604194691754428,68765,17,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
22000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
14000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
27000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
28000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
26000000000,5778041382098831,62028,120,0,0,0,1.0,1,10.0,1,-1,0,0
27000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
13000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
24000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
26000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
30000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
12000000000,324223033388222340,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,2276091696769978700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
35000000000,2276091696769978700,21000,0,1,0,13000000000,1.590909090836777,2,1.5,1,0,0,1
18000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
24000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
23000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
22000000000,34205571414694505,144582,94,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,343416599356442300,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
10000000000,0,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
36000000000,5000000000000000000,121000,0,0,15,0,1.0,16,10.0,1,-1,0,3
45000000000,5000000000000000000,121000,0,1,0,9000000000,1.2499999999652778,17,0.05,1,0,0,4
37000000000,1131368882941386400,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
44000000000,1131368882941386400,21000,0,1,0,7000000000,1.189189189157049,2,0.05,1,0,0,2
20000000000,307714079387621460,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
42000000000,1253617421924827300,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
56000000000,5000000000000000000,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
70000000000,5000000000000000000,121000,0,1,0,14000000000,1.2499999999776783,15,0.05,1,0,0,4
30000000000,26876686772172753,92511,87,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
22000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
29000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
22000000000,58950467143019547,115171,41,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,448171830636802770,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,22874778039816870,119445,20,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,34953423316166847,89814,113,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,191963637016232800,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,58053214921879127,80832,56,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,484196029933172570,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
37000000000,16309936429436500,84901,73,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,414825217517680200,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
44000000000,1509535357163887600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
30000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
30000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
28000000000,56573838720529561,128193,82,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,446264567854543940,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
13000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
25000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,279712041555412960,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,421825750800656200,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
35000000000,5000000000000000000,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
43000000000,5000000000000000000,121000,0,1,0,8000000000,1.2285714285363265,14,0.05,1,0,0,4
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
39000000000,51673134263109592,112098,30,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,81818665130035440,111271,102,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
30000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
25000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
22000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
38000000000,5000000000000000000,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
47000000000,5000000000000000000,121000,0,1,0,9000000000,1.2368421052306091,13,0.05,1,0,0,4
25000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
18000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
14000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
27000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
26000000000,10000000000000000,21000,0,0,11,0,1.0,12,10.0,1,-1,0,3
18000000000,289327093315361900,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
30000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
16000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
27000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
29000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
22000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
26000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
25000000000,55902761467818557,65564,105,0,0,0,1.0,1,10.0,1,-1,0,0
40000000000,13516762206205035,77266,123,0,0,0,1.0,1,10.0,1,-1,0,0
35000000000,52831318322475243,119074,66,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,258943302091902400,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
