gas_price,value,gas_limit,data_size,nonce_conflict,nonce_gap,gas_differential,gas_volatility,submission_frequency,arrival_interval,balance_adequacy,recipient_similarity,is_rbf,attack_type
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
42000000000,5000000000000000000,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
52000000000,5000000000000000000,121000,0,1,0,10000000000,1.2380952380657597,16,0.05,1,0,0,4
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
28000000000,5000000000000000000,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
35000000000,5000000000000000000,121000,0,1,0,7000000000,1.249999999955357,14,0.05,1,0,0,4
27000000000,1600588921019001600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
46000000000,1600588921019001600,21000,0,1,0,19000000000,1.7037037036406035,2,1.5,1,0,0,1
12000000000,461472563675273450,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
26000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
24000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
18000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
19000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
27000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
27000000000,52772934492100964,65481,98,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
10000000000,0,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
26000000000,5000000000000000000,121000,0,0,15,0,1.0,16,10.0,1,-1,0,3
32000000000,5000000000000000000,121000,0,1,0,6000000000,1.2307692307218936,17,0.05,1,0,0,4
22000000000,196971832150938360,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
31000000000,95493457978227836,93724,36,0,0,0,1.0,1,10.0,1,-1,0,0
26000000000,23850937196269840,138135,52,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
27000000000,975633858196312,120098,46,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,215732912622440460,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
27000000000,14208000133807786,104790,110,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,18688569521640784,76632,96,0,0,0,1.0,1,10.0,1,-1,0,0
61000000000,1736161176239018800,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
30000000000,10453135725391683,110863,50,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,178682634495930910,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,21103967542962655,114196,41,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,10016356466623821,66782,128,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,96756639890624649,59000,65,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
25000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
22000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
37000000000,77145914838195412,141005,6,0,0,0,1.0,1,10.0,1,-1,0,0
20000000000,47615493449856633,70508,92,0,0,0,1.0,1,10.0,1,-1,0,0
11000000000,339358333337419700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,426003332850815400,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
22000000000,343104660227755260,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
12000000000,425201788254588650,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
26000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
15000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
28000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
20000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
21000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
22000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
29000000000,10000000000000000,21000,0,0,10,0,1.0,11,10.0,1,-1,0,3
28000000000,90018893630693944,81038,94,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,6029942188077008,126650,124,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
22000000000,202380153254879000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,139311135496051500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
43000000000,2515260059563531500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,430844935960706500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
36000000000,67682337120295380,120177,106,0,0,0,1.0,1,10.0,1,-1,0,0
28000000000,50414057552863559,98894,40,0,0,0,1.0,1,10.0,1,-1,0,0
32000000000,46835065617564355,62401,35,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
21000000000,81619710864819978,69136,112,0,0,0,1.0,1,10.0,1,-1,0,0
39000000000,1628004057251735800,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
46000000000,1628004057251735800,21000,0,1,0,7000000000,1.1794871794569362,2,0.05,1,0,0,2
11000000000,295487260264516900,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,61422193341976495,109914,123,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,241894815407589560,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,16045713048613675,131402,64,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,233725107970580200,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
25000000000,36647622165346074,115791,13,0,0,0,1.0,1,10.0,1,-1,0,0
21000000000,136592096775278170,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,199275471900404300,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
32000000000,5000000000000000000,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
40000000000,5000000000000000000,121000,0,1,0,8000000000,1.2499999999609375,14,0.05,1,0,0,4
39000000000,18402077588219000,98400,13,0,0,0,1.0,1,10.0,1,-1,0,0
36000000000,53572904605168225,109235,126,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,199842583058606250,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
50000000000,1669619148371279700,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
58000000000,1669619148371279700,21000,0,1,0,8000000000,1.1599999999768,2,0.05,1,0,0,2
40000000000,16873535685489084,137737,100,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
47000000000,5000000000000000000,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
58000000000,5000000000000000000,121000,0,1,0,11000000000,1.234042553165233,16,0.05,1,0,0,4
14000000000,109561235195760280,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,230265768412550340,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,27104750680607393,117602,40,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
19000000000,4277773507410420,51462,86,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,356876392775337000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
16000000000,451370489136341260,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
11000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
19000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
27000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
27000000000,36835238483546100,98544,110,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
16000000000,144132950405158030,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
24000000000,408291115062734100,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,10000000000000000,21000,0,0,1,0,1.0,2,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,2,0,1.0,3,10.0,1,-1,0,0
18000000000,10000000000000000,21000,0,0,3,0,1.0,4,10.0,1,-1,0,0
12000000000,10000000000000000,21000,0,0,4,0,1.0,5,10.0,1,-1,0,0
14000000000,10000000000000000,21000,0,0,5,0,1.0,6,10.0,1,-1,0,0
29000000000,10000000000000000,21000,0,0,6,0,1.0,7,10.0,1,-1,0,0
17000000000,10000000000000000,21000,0,0,7,0,1.0,8,10.0,1,-1,0,3
14000000000,10000000000000000,21000,0,0,8,0,1.0,9,10.0,1,-1,0,3
11000000000,10000000000000000,21000,0,0,9,0,1.0,10,10.0,1,-1,0,3
11000000000,132617195938898100,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
18000000000,225696738027630070,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
39000000000,1445041374270684200,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
19000000000,356376497531549650,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
23000000000,241924533947149600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
14000000000,146084596741607230,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
35000000000,11402178874713266,135342,25,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,121000,0,0,1,0,1.0,2,10.0,1,-1,0,0
10000000000,0,121000,0,0,2,0,1.0,3,10.0,1,-1,0,0
10000000000,0,121000,0,0,3,0,1.0,4,10.0,1,-1,0,0
10000000000,0,121000,0,0,4,0,1.0,5,10.0,1,-1,0,0
10000000000,0,121000,0,0,5,0,1.0,6,10.0,1,-1,0,0
10000000000,0,121000,0,0,6,0,1.0,7,10.0,1,-1,0,0
10000000000,0,121000,0,0,7,0,1.0,8,10.0,1,-1,0,3
10000000000,0,121000,0,0,8,0,1.0,9,10.0,1,-1,0,3
10000000000,0,121000,0,0,9,0,1.0,10,10.0,1,-1,0,3
10000000000,0,121000,0,0,10,0,1.0,11,10.0,1,-1,0,3
10000000000,0,121000,0,0,11,0,1.0,12,10.0,1,-1,0,3
10000000000,0,121000,0,0,12,0,1.0,13,10.0,1,-1,0,3
10000000000,0,121000,0,0,13,0,1.0,14,10.0,1,-1,0,3
10000000000,0,121000,0,0,14,0,1.0,15,10.0,1,-1,0,3
21000000000,5000000000000000000,121000,0,0,15,0,1.0,16,10.0,1,-1,0,3
26000000000,5000000000000000000,121000,0,1,0,5000000000,1.238095238036281,17,0.05,1,0,0,4
67000000000,1985954844529441000,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
13000000000,368379173745897100,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
40000000000,6559320590667006,120961,17,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,317943121232673600,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
10000000000,0,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
15000000000,0,21000,0,1,0,5000000000,1.49999999985,2,1.5,1,1,1,0
39000000000,45381444908155689,97963,97,0,0,0,1.0,1,10.0,1,-1,0,0
17000000000,483846599031154570,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
49000000000,2011430233249980500,21000,0,0,0,0,1.0,1,10.0,1,-1,0,0
79000000000,2011430233249980500,21000,0,1,0,30000000000,1.6122448979262807,2,1.5,1,0,0,1
